stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
85110,2011-Q1,M2_gbm_poisson,1236.802500,0.000000,3,True,2011-01;2011-02;2011-03,
85111,2011-Q1,B2_ma3,134.333300,146.000000,3,True,2011-01;2011-02;2011-03,
85111,2011-Q1,M2_gbm_poisson,150.455100,146.000000,3,True,2011-01;2011-02;2011-03,
85113,2011-Q1,B2_ma3,0.000000,0.000000,2,False,2011-01;2011-02,
85113,2011-Q1,M2_gbm_poisson,4.959400,0.000000,2,False,2011-01;2011-02,
85114A,2011-Q1,B2_ma3,334.000000,206.000000,3,True,2011-01;2011-02;2011-03,
85114A,2011-Q1,M2_gbm_poisson,366.532900,206.000000,3,True,2011-01;2011-02;2011-03,
85114B,2011-Q1,B2_ma3,274.333300,68.000000,3,True,2011-01;2011-02;2011-03,
85114B,2011-Q1,M2_gbm_poisson,169.557000,68.000000,3,True,2011-01;2011-02;2011-03,
85114C,2011-Q1,B2_ma3,236.666600,74.000000,3,True,2011-01;2011-02;2011-03,
85114C,2011-Q1,M2_gbm_poisson,192.499200,74.000000,3,True,2011-01;2011-02;2011-03,
85116,2011-Q1,B2_ma3,533.666600,197.000000,3,True,2011-01;2011-02;2011-03,
85116,2011-Q1,M2_gbm_poisson,396.430300,197.000000,3,True,2011-01;2011-02;2011-03,
85118,2011-Q1,B2_ma3,342.000000,75.000000,3,True,2011-01;2011-02;2011-03,
85118,2011-Q1,M2_gbm_poisson,187.482700,75.000000,3,True,2011-01;2011-02;2011-03,
85119,2011-Q1,B2_ma3,15.333300,0.000000,3,True,2011-01;2011-02;2011-03,
85119,2011-Q1,M2_gbm_poisson,22.920200,0.000000,3,True,2011-01;2011-02;2011-03,
85121C,2011-Q1,B2_ma3,1.333400,0.000000,3,True,2011-01;2011-02;2011-03,
85121C,2011-Q1,M2_gbm_poisson,11.313600,0.000000,3,True,2011-01;2011-02;2011-03,
85123A,2011-Q1,B2_ma3,14157.333400,9410.000000,3,True,2011-01;2011-02;2011-03,
85123A,2011-Q1,M2_gbm_poisson,9465.696000,9410.000000,3,True,2011-01;2011-02;2011-03,
85124A,2011-Q1,B2_ma3,0.333300,0.000000,3,True,2011-01;2011-02;2011-03,
85124A,2011-Q1,M2_gbm_poisson,8.862400,0.000000,3,True,2011-01;2011-02;2011-03,
85124B,2011-Q1,B2_ma3,48.333400,24.000000,3,True,2011-01;2011-02;2011-03,
85124B,2011-Q1,M2_gbm_poisson,88.159500,24.000000,3,True,2011-01;2011-02;2011-03,
85124C,2011-Q1,B2_ma3,77.666700,25.000000,3,True,2011-01;2011-02;2011-03,
85124C,2011-Q1,M2_gbm_poisson,97.761300,25.000000,3,True,2011-01;2011-02;2011-03,
85125,2011-Q1,B2_ma3,33.333300,33.000000,3,True,2011-01;2011-02;2011-03,
85125,2011-Q1,M2_gbm_poisson,76.810400,33.000000,3,True,2011-01;2011-02;2011-03,
85126,2011-Q1,B2_ma3,12.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85126,2011-Q1,M2_gbm_poisson,19.760500,0.000000,3,True,2011-01;2011-02;2011-03,
85127,2011-Q1,B2_ma3,67.666600,88.000000,3,True,2011-01;2011-02;2011-03,
85127,2011-Q1,M2_gbm_poisson,118.405900,88.000000,3,True,2011-01;2011-02;2011-03,
85129A,2011-Q1,B2_ma3,0.000000,0.000000,2,False,2011-01;2011-02,
85129A,2011-Q1,M2_gbm_poisson,4.271000,0.000000,2,False,2011-01;2011-02,
85129B,2011-Q1,B2_ma3,79.666600,55.000000,3,True,2011-01;2011-02;2011-03,
85129B,2011-Q1,M2_gbm_poisson,142.731300,55.000000,3,True,2011-01;2011-02;2011-03,
85129C,2011-Q1,B2_ma3,56.333300,24.000000,3,True,2011-01;2011-02;2011-03,
85129C,2011-Q1,M2_gbm_poisson,80.407300,24.000000,3,True,2011-01;2011-02;2011-03,
85129D,2011-Q1,B2_ma3,117.000000,132.000000,3,True,2011-01;2011-02;2011-03,
85129D,2011-Q1,M2_gbm_poisson,168.637700,132.000000,3,True,2011-01;2011-02;2011-03,
85130A,2011-Q1,B2_ma3,54.666700,3.000000,3,True,2011-01;2011-02;2011-03,
85130A,2011-Q1,M2_gbm_poisson,57.258300,3.000000,3,True,2011-01;2011-02;2011-03,
85130B,2011-Q1,B2_ma3,35.333300,15.000000,3,True,2011-01;2011-02;2011-03,
85130B,2011-Q1,M2_gbm_poisson,51.642600,15.000000,3,True,2011-01;2011-02;2011-03,
85130C,2011-Q1,B2_ma3,57.666700,53.000000,3,True,2011-01;2011-02;2011-03,
85130C,2011-Q1,M2_gbm_poisson,77.860600,53.000000,3,True,2011-01;2011-02;2011-03,
85130D,2011-Q1,B2_ma3,66.000000,80.000000,3,True,2011-01;2011-02;2011-03,
85130D,2011-Q1,M2_gbm_poisson,109.689200,80.000000,3,True,2011-01;2011-02;2011-03,
85131A,2011-Q1,B2_ma3,368.000000,327.000000,3,True,2011-01;2011-02;2011-03,
85131A,2011-Q1,M2_gbm_poisson,329.388900,327.000000,3,True,2011-01;2011-02;2011-03,
85131B,2011-Q1,B2_ma3,228.666600,184.000000,3,True,2011-01;2011-02;2011-03,
85131B,2011-Q1,M2_gbm_poisson,267.946000,184.000000,3,True,2011-01;2011-02;2011-03,
85131C,2011-Q1,B2_ma3,59.333400,61.000000,3,True,2011-01;2011-02;2011-03,
85131C,2011-Q1,M2_gbm_poisson,128.801500,61.000000,3,True,2011-01;2011-02;2011-03,
85131D,2011-Q1,B2_ma3,337.333300,287.000000,3,True,2011-01;2011-02;2011-03,
85131D,2011-Q1,M2_gbm_poisson,379.602300,287.000000,3,True,2011-01;2011-02;2011-03,
85132A,2011-Q1,B2_ma3,192.333300,52.000000,3,True,2011-01;2011-02;2011-03,
85132A,2011-Q1,M2_gbm_poisson,107.045100,52.000000,3,True,2011-01;2011-02;2011-03,
85132B,2011-Q1,B2_ma3,65.000000,9.000000,3,True,2011-01;2011-02;2011-03,
85132B,2011-Q1,M2_gbm_poisson,42.337400,9.000000,3,True,2011-01;2011-02;2011-03,
85132C,2011-Q1,B2_ma3,141.333300,41.000000,3,True,2011-01;2011-02;2011-03,
85132C,2011-Q1,M2_gbm_poisson,83.313800,41.000000,3,True,2011-01;2011-02;2011-03,
85135A,2011-Q1,B2_ma3,7.666600,0.000000,3,True,2011-01;2011-02;2011-03,
85135A,2011-Q1,M2_gbm_poisson,25.434600,0.000000,3,True,2011-01;2011-02;2011-03,
85135B,2011-Q1,B2_ma3,60.333400,2.000000,3,True,2011-01;2011-02;2011-03,
85135B,2011-Q1,M2_gbm_poisson,62.237800,2.000000,3,True,2011-01;2011-02;2011-03,
85135C,2011-Q1,B2_ma3,63.333400,6.000000,3,True,2011-01;2011-02;2011-03,
85135C,2011-Q1,M2_gbm_poisson,67.259400,6.000000,3,True,2011-01;2011-02;2011-03,
85136A,2011-Q1,B2_ma3,43.000000,7.000000,3,True,2011-01;2011-02;2011-03,
85136A,2011-Q1,M2_gbm_poisson,61.228300,7.000000,3,True,2011-01;2011-02;2011-03,
85136B,2011-Q1,B2_ma3,7.666700,0.000000,3,True,2011-01;2011-02;2011-03,
85136B,2011-Q1,M2_gbm_poisson,19.517700,0.000000,3,True,2011-01;2011-02;2011-03,
85136C,2011-Q1,B2_ma3,49.666700,1.000000,3,True,2011-01;2011-02;2011-03,
85136C,2011-Q1,M2_gbm_poisson,60.719000,1.000000,3,True,2011-01;2011-02;2011-03,
85141,2011-Q1,B2_ma3,18.000000,23.000000,3,True,2011-01;2011-02;2011-03,
85141,2011-Q1,M2_gbm_poisson,44.786700,23.000000,3,True,2011-01;2011-02;2011-03,
85142,2011-Q1,B2_ma3,0.000000,0.000000,1,False,2011-01,
85142,2011-Q1,M2_gbm_poisson,2.414000,0.000000,1,False,2011-01,
85144,2011-Q1,B2_ma3,15.333300,29.000000,3,True,2011-01;2011-02;2011-03,
85144,2011-Q1,M2_gbm_poisson,41.013300,29.000000,3,True,2011-01;2011-02;2011-03,
85145,2011-Q1,B2_ma3,5.000000,2.000000,3,True,2011-01;2011-02;2011-03,
85145,2011-Q1,M2_gbm_poisson,14.436800,2.000000,3,True,2011-01;2011-02;2011-03,
85146,2011-Q1,B2_ma3,35.333300,9.000000,3,True,2011-01;2011-02;2011-03,
85146,2011-Q1,M2_gbm_poisson,43.465500,9.000000,3,True,2011-01;2011-02;2011-03,
85150,2011-Q1,B2_ma3,1308.999900,1204.000000,3,True,2011-01;2011-02;2011-03,
85150,2011-Q1,M2_gbm_poisson,1146.320900,1204.000000,3,True,2011-01;2011-02;2011-03,
85152,2011-Q1,B2_ma3,1767.666600,1359.000000,3,True,2011-01;2011-02;2011-03,
85152,2011-Q1,M2_gbm_poisson,1792.838600,1359.000000,3,True,2011-01;2011-02;2011-03,
85159A,2011-Q1,B2_ma3,109.000000,214.000000,3,True,2011-01;2011-02;2011-03,
85159A,2011-Q1,M2_gbm_poisson,164.159700,214.000000,3,True,2011-01;2011-02;2011-03,
85159B,2011-Q1,B2_ma3,101.000000,165.000000,3,True,2011-01;2011-02;2011-03,
85159B,2011-Q1,M2_gbm_poisson,147.202100,165.000000,3,True,2011-01;2011-02;2011-03,
85160A,2011-Q1,B2_ma3,19.666700,6.000000,3,True,2011-01;2011-02;2011-03,
85160A,2011-Q1,M2_gbm_poisson,68.838800,6.000000,3,True,2011-01;2011-02;2011-03,
85160B,2011-Q1,B2_ma3,6.666600,15.000000,3,True,2011-01;2011-02;2011-03,
85160B,2011-Q1,M2_gbm_poisson,75.284100,15.000000,3,True,2011-01;2011-02;2011-03,
85161,2011-Q1,B2_ma3,17.000000,19.000000,3,True,2011-01;2011-02;2011-03,
85161,2011-Q1,M2_gbm_poisson,34.415100,19.000000,3,True,2011-01;2011-02;2011-03,
85163A,2011-Q1,B2_ma3,17.666600,21.000000,3,True,2011-01;2011-02;2011-03,
85163A,2011-Q1,M2_gbm_poisson,43.926100,21.000000,3,True,2011-01;2011-02;2011-03,
85163B,2011-Q1,B2_ma3,29.000000,43.000000,3,True,2011-01;2011-02;2011-03,
85163B,2011-Q1,M2_gbm_poisson,58.601600,43.000000,3,True,2011-01;2011-02;2011-03,
85164B,2011-Q1,B2_ma3,0.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85164B,2011-Q1,M2_gbm_poisson,7.082300,0.000000,3,True,2011-01;2011-02;2011-03,
85166B,2011-Q1,B2_ma3,4.666700,0.000000,3,True,2011-01;2011-02;2011-03,
85166B,2011-Q1,M2_gbm_poisson,46.892400,0.000000,3,True,2011-01;2011-02;2011-03,
85167B,2011-Q1,B2_ma3,67.333400,8.000000,3,True,2011-01;2011-02;2011-03,
85167B,2011-Q1,M2_gbm_poisson,71.290100,8.000000,3,True,2011-01;2011-02;2011-03,
85168B,2011-Q1,B2_ma3,15.333300,21.000000,3,True,2011-01;2011-02;2011-03,
85168B,2011-Q1,M2_gbm_poisson,36.684600,21.000000,3,True,2011-01;2011-02;2011-03,
85169A,2011-Q1,B2_ma3,540.666700,437.000000,3,True,2011-01;2011-02;2011-03,
85169A,2011-Q1,M2_gbm_poisson,574.829800,437.000000,3,True,2011-01;2011-02;2011-03,
85169B,2011-Q1,B2_ma3,217.000100,139.000000,3,True,2011-01;2011-02;2011-03,
85169B,2011-Q1,M2_gbm_poisson,270.623000,139.000000,3,True,2011-01;2011-02;2011-03,
85169C,2011-Q1,B2_ma3,139.000000,206.000000,3,True,2011-01;2011-02;2011-03,
85169C,2011-Q1,M2_gbm_poisson,236.218000,206.000000,3,True,2011-01;2011-02;2011-03,
85169D,2011-Q1,B2_ma3,202.666700,203.000000,3,True,2011-01;2011-02;2011-03,
85169D,2011-Q1,M2_gbm_poisson,246.748200,203.000000,3,True,2011-01;2011-02;2011-03,
85170A,2011-Q1,B2_ma3,200.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85170A,2011-Q1,M2_gbm_poisson,34.328200,0.000000,3,True,2011-01;2011-02;2011-03,
85170B,2011-Q1,B2_ma3,83.000000,37.000000,3,True,2011-01;2011-02;2011-03,
85170B,2011-Q1,M2_gbm_poisson,112.149700,37.000000,3,True,2011-01;2011-02;2011-03,
85170C,2011-Q1,B2_ma3,102.333300,102.000000,3,True,2011-01;2011-02;2011-03,
85170C,2011-Q1,M2_gbm_poisson,150.415900,102.000000,3,True,2011-01;2011-02;2011-03,
85170D,2011-Q1,B2_ma3,169.666700,151.000000,3,True,2011-01;2011-02;2011-03,
85170D,2011-Q1,M2_gbm_poisson,208.115900,151.000000,3,True,2011-01;2011-02;2011-03,
85172,2011-Q1,B2_ma3,496.000000,306.000000,3,True,2011-01;2011-02;2011-03,
85172,2011-Q1,M2_gbm_poisson,327.544900,306.000000,3,True,2011-01;2011-02;2011-03,
85173,2011-Q1,B2_ma3,192.666700,161.000000,3,True,2011-01;2011-02;2011-03,
85173,2011-Q1,M2_gbm_poisson,251.593700,161.000000,3,True,2011-01;2011-02;2011-03,
85174,2011-Q1,B2_ma3,340.333400,162.000000,3,True,2011-01;2011-02;2011-03,
85174,2011-Q1,M2_gbm_poisson,286.578400,162.000000,3,True,2011-01;2011-02;2011-03,
85175,2011-Q1,B2_ma3,1769.666700,1621.000000,3,True,2011-01;2011-02;2011-03,
85175,2011-Q1,M2_gbm_poisson,1435.407200,1621.000000,3,True,2011-01;2011-02;2011-03,
85176,2011-Q1,B2_ma3,290.000000,166.000000,3,True,2011-01;2011-02;2011-03,
85176,2011-Q1,M2_gbm_poisson,217.480400,166.000000,3,True,2011-01;2011-02;2011-03,
85177,2011-Q1,B2_ma3,348.333300,397.000000,3,True,2011-01;2011-02;2011-03,
85177,2011-Q1,M2_gbm_poisson,290.675000,397.000000,3,True,2011-01;2011-02;2011-03,
85178,2011-Q1,B2_ma3,843.333300,591.000000,3,True,2011-01;2011-02;2011-03,
85178,2011-Q1,M2_gbm_poisson,583.813600,591.000000,3,True,2011-01;2011-02;2011-03,
85179A,2011-Q1,B2_ma3,19.666700,13.000000,3,True,2011-01;2011-02;2011-03,
85179A,2011-Q1,M2_gbm_poisson,43.302600,13.000000,3,True,2011-01;2011-02;2011-03,
85179B,2011-Q1,B2_ma3,1.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85179B,2011-Q1,M2_gbm_poisson,9.782000,0.000000,3,True,2011-01;2011-02;2011-03,
85179C,2011-Q1,B2_ma3,8.000100,6.000000,3,True,2011-01;2011-02;2011-03,
85179C,2011-Q1,M2_gbm_poisson,24.946800,6.000000,3,True,2011-01;2011-02;2011-03,
85180A,2011-Q1,B2_ma3,346.000000,304.000000,3,True,2011-01;2011-02;2011-03,
85180A,2011-Q1,M2_gbm_poisson,336.549100,304.000000,3,True,2011-01;2011-02;2011-03,
85180B,2011-Q1,B2_ma3,196.999900,126.000000,3,True,2011-01;2011-02;2011-03,
85180B,2011-Q1,M2_gbm_poisson,212.542000,126.000000,3,True,2011-01;2011-02;2011-03,
85183A,2011-Q1,B2_ma3,101.333400,60.000000,3,True,2011-01;2011-02;2011-03,
85183A,2011-Q1,M2_gbm_poisson,80.762800,60.000000,3,True,2011-01;2011-02;2011-03,
85183B,2011-Q1,B2_ma3,167.666700,113.000000,3,True,2011-01;2011-02;2011-03,
85183B,2011-Q1,M2_gbm_poisson,166.062300,113.000000,3,True,2011-01;2011-02;2011-03,
85184C,2011-Q1,B2_ma3,1082.333300,1113.000000,3,True,2011-01;2011-02;2011-03,
85184C,2011-Q1,M2_gbm_poisson,885.912700,1113.000000,3,True,2011-01;2011-02;2011-03,
85184D,2011-Q1,B2_ma3,0.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85184D,2011-Q1,M2_gbm_poisson,40.010700,0.000000,3,True,2011-01;2011-02;2011-03,
85185B,2011-Q1,B2_ma3,85.000000,60.000000,3,True,2011-01;2011-02;2011-03,
85185B,2011-Q1,M2_gbm_poisson,100.690400,60.000000,3,True,2011-01;2011-02;2011-03,
85185C,2011-Q1,B2_ma3,0.000000,0.000000,2,False,2011-01;2011-02,
85185C,2011-Q1,M2_gbm_poisson,4.601100,0.000000,2,False,2011-01;2011-02,
85185D,2011-Q1,B2_ma3,28.333300,9.000000,3,True,2011-01;2011-02;2011-03,
85185D,2011-Q1,M2_gbm_poisson,45.740600,9.000000,3,True,2011-01;2011-02;2011-03,
85186A,2011-Q1,B2_ma3,66.666700,530.000000,3,True,2011-01;2011-02;2011-03,
85186A,2011-Q1,M2_gbm_poisson,147.972100,530.000000,3,True,2011-01;2011-02;2011-03,
85186C,2011-Q1,B2_ma3,67.666700,355.000000,3,True,2011-01;2011-02;2011-03,
85186C,2011-Q1,M2_gbm_poisson,159.697500,355.000000,3,True,2011-01;2011-02;2011-03,
85187,2011-Q1,B2_ma3,53.333300,265.000000,3,True,2011-01;2011-02;2011-03,
85187,2011-Q1,M2_gbm_poisson,118.738800,265.000000,3,True,2011-01;2011-02;2011-03,
85188A,2011-Q1,B2_ma3,50.333300,259.000000,2,False,2011-02;2011-03,
85188A,2011-Q1,M2_gbm_poisson,128.745100,259.000000,2,False,2011-02;2011-03,
85188B,2011-Q1,B2_ma3,42.999900,76.000000,3,True,2011-01;2011-02;2011-03,
85188B,2011-Q1,M2_gbm_poisson,110.431000,76.000000,3,True,2011-01;2011-02;2011-03,
85189,2011-Q1,B2_ma3,4.666600,9.000000,3,True,2011-01;2011-02;2011-03,
85189,2011-Q1,M2_gbm_poisson,25.641100,9.000000,3,True,2011-01;2011-02;2011-03,
85194L,2011-Q1,B2_ma3,219.000000,733.000000,3,True,2011-01;2011-02;2011-03,
85194L,2011-Q1,M2_gbm_poisson,310.620200,733.000000,3,True,2011-01;2011-02;2011-03,
85194S,2011-Q1,B2_ma3,72.666600,427.000000,3,True,2011-01;2011-02;2011-03,
85194S,2011-Q1,M2_gbm_poisson,225.758300,427.000000,3,True,2011-01;2011-02;2011-03,
85195,2011-Q1,B2_ma3,8.333400,3.000000,3,True,2011-01;2011-02;2011-03,
85195,2011-Q1,M2_gbm_poisson,32.748000,3.000000,3,True,2011-01;2011-02;2011-03,
85197,2011-Q1,B2_ma3,4.666600,17.000000,3,True,2011-01;2011-02;2011-03,
85197,2011-Q1,M2_gbm_poisson,28.811300,17.000000,3,True,2011-01;2011-02;2011-03,
85198,2011-Q1,B2_ma3,26.000000,26.000000,3,True,2011-01;2011-02;2011-03,
85198,2011-Q1,M2_gbm_poisson,45.519500,26.000000,3,True,2011-01;2011-02;2011-03,
85199L,2011-Q1,B2_ma3,713.000000,131.000000,3,True,2011-01;2011-02;2011-03,
85199L,2011-Q1,M2_gbm_poisson,643.888400,131.000000,3,True,2011-01;2011-02;2011-03,
85199S,2011-Q1,B2_ma3,880.000000,298.000000,3,True,2011-01;2011-02;2011-03,
85199S,2011-Q1,M2_gbm_poisson,882.287400,298.000000,3,True,2011-01;2011-02;2011-03,
85200,2011-Q1,B2_ma3,71.666700,92.000000,2,False,2011-02;2011-03,
85200,2011-Q1,M2_gbm_poisson,194.646000,92.000000,2,False,2011-02;2011-03,
85202,2011-Q1,B2_ma3,277.000000,441.000000,3,True,2011-01;2011-02;2011-03,
85202,2011-Q1,M2_gbm_poisson,402.131600,441.000000,3,True,2011-01;2011-02;2011-03,
85203,2011-Q1,B2_ma3,260.666600,477.000000,3,True,2011-01;2011-02;2011-03,
85203,2011-Q1,M2_gbm_poisson,351.831800,477.000000,3,True,2011-01;2011-02;2011-03,
85204,2011-Q1,B2_ma3,94.333400,149.000000,3,True,2011-01;2011-02;2011-03,
85204,2011-Q1,M2_gbm_poisson,186.430200,149.000000,3,True,2011-01;2011-02;2011-03,
85205B,2011-Q1,B2_ma3,28.666600,76.000000,3,True,2011-01;2011-02;2011-03,
85205B,2011-Q1,M2_gbm_poisson,63.308200,76.000000,3,True,2011-01;2011-02;2011-03,
85206A,2011-Q1,B2_ma3,298.666700,932.000000,3,True,2011-01;2011-02;2011-03,
85206A,2011-Q1,M2_gbm_poisson,377.612300,932.000000,3,True,2011-01;2011-02;2011-03,
85206B,2011-Q1,B2_ma3,9.333400,0.000000,2,False,2011-02;2011-03,
85206B,2011-Q1,M2_gbm_poisson,23.570800,0.000000,2,False,2011-02;2011-03,
85208,2011-Q1,B2_ma3,64.333300,124.000000,3,True,2011-01;2011-02;2011-03,
85208,2011-Q1,M2_gbm_poisson,92.972500,124.000000,3,True,2011-01;2011-02;2011-03,
85211,2011-Q1,B2_ma3,30.000000,22.000000,3,True,2011-01;2011-02;2011-03,
85211,2011-Q1,M2_gbm_poisson,42.496600,22.000000,3,True,2011-01;2011-02;2011-03,
85212,2011-Q1,B2_ma3,524.666700,391.000000,3,True,2011-01;2011-02;2011-03,
85212,2011-Q1,M2_gbm_poisson,368.211200,391.000000,3,True,2011-01;2011-02;2011-03,
85213,2011-Q1,B2_ma3,31.333300,89.000000,3,True,2011-01;2011-02;2011-03,
85213,2011-Q1,M2_gbm_poisson,124.264100,89.000000,3,True,2011-01;2011-02;2011-03,
85214,2011-Q1,B2_ma3,34.000000,47.000000,3,True,2011-01;2011-02;2011-03,
85214,2011-Q1,M2_gbm_poisson,72.923000,47.000000,3,True,2011-01;2011-02;2011-03,
85215,2011-Q1,B2_ma3,117.333300,144.000000,3,True,2011-01;2011-02;2011-03,
85215,2011-Q1,M2_gbm_poisson,156.065700,144.000000,3,True,2011-01;2011-02;2011-03,
85216,2011-Q1,B2_ma3,156.000000,24.000000,3,True,2011-01;2011-02;2011-03,
85216,2011-Q1,M2_gbm_poisson,147.594500,24.000000,3,True,2011-01;2011-02;2011-03,
85217,2011-Q1,B2_ma3,0.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85217,2011-Q1,M2_gbm_poisson,8.221900,0.000000,3,True,2011-01;2011-02;2011-03,
85224,2011-Q1,B2_ma3,4.666700,3.000000,3,True,2011-01;2011-02;2011-03,
85224,2011-Q1,M2_gbm_poisson,26.600400,3.000000,3,True,2011-01;2011-02;2011-03,
85225,2011-Q1,B2_ma3,0.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85225,2011-Q1,M2_gbm_poisson,19.560400,0.000000,3,True,2011-01;2011-02;2011-03,
85226A,2011-Q1,B2_ma3,240.666700,0.000000,3,True,2011-01;2011-02;2011-03,
85226A,2011-Q1,M2_gbm_poisson,81.878800,0.000000,3,True,2011-01;2011-02;2011-03,
85226C,2011-Q1,B2_ma3,25.000000,0.000000,3,True,2011-01;2011-02;2011-03,
85226C,2011-Q1,M2_gbm_poisson,58.359600,0.000000,3,True,2011-01;2011-02;2011-03,
85227,2011-Q1,B2_ma3,480.666700,246.000000,3,True,2011-01;2011-02;2011-03,
85227,2011-Q1,M2_gbm_poisson,406.404100,246.000000,3,True,2011-01;2011-02;2011-03,
85230A,2011-Q1,B2_ma3,160.000000,240.000000,3,True,2011-01;2011-02;2011-03,
85230A,2011-Q1,M2_gbm_poisson,182.377400,240.000000,3,True,2011-01;2011-02;2011-03,
85230B,2011-Q1,B2_ma3,316.666600,124.000000,3,True,2011-01;2011-02;2011-03,
85230B,2011-Q1,M2_gbm_poisson,331.706200,124.000000,3,True,2011-01;2011-02;2011-03,
85230E,2011-Q1,B2_ma3,328.000000,360.000000,3,True,2011-01;2011-02;2011-03,
85230E,2011-Q1,M2_gbm_poisson,376.632700,360.000000,3,True,2011-01;2011-02;2011-03,
85230F,2011-Q1,B2_ma3,328.000000,144.000000,3,True,2011-01;2011-02;2011-03,
85230F,2011-Q1,M2_gbm_poisson,292.214700,144.000000,3,True,2011-01;2011-02;2011-03,
85230G,2011-Q1,B2_ma3,224.000000,264.000000,3,True,2011-01;2011-02;2011-03,
85230G,2011-Q1,M2_gbm_poisson,231.078400,264.000000,3,True,2011-01;2011-02;2011-03,
85231B,2011-Q1,B2_ma3,467.333300,61.000000,3,True,2011-01;2011-02;2011-03,
85231B,2011-Q1,M2_gbm_poisson,370.938500,61.000000,3,True,2011-01;2011-02;2011-03,
85231G,2011-Q1,B2_ma3,229.000000,132.000000,3,True,2011-01;2011-02;2011-03,
85231G,2011-Q1,M2_gbm_poisson,216.674400,132.000000,3,True,2011-01;2011-02;2011-03,
85232A,2011-Q1,B2_ma3,51.666700,66.000000,3,True,2011-01;2011-02;2011-03,
85232A,2011-Q1,M2_gbm_poisson,111.619000,66.000000,3,True,2011-01;2011-02;2011-03,
85232B,2011-Q1,B2_ma3,551.000000,9.000000,3,True,2011-01;2011-02;2011-03,
85232B,2011-Q1,M2_gbm_poisson,221.802700,9.000000,3,True,2011-01;2011-02;2011-03,
85232D,2011-Q1,B2_ma3,66.333400,55.000000,3,True,2011-01;2011-02;2011-03,
85232D,2011-Q1,M2_gbm_poisson,92.161600,55.000000,3,True,2011-01;2011-02;2011-03,
90000A,2011-Q1,B2_ma3,4.000100,2.000000,3,True,2011-01;2011-02;2011-03,
90000A,2011-Q1,M2_gbm_poisson,23.517800,2.000000,3,True,2011-01;2011-02;2011-03,
90000B,2011-Q1,B2_ma3,4.333300,3.000000,3,True,2011-01;2011-02;2011-03,
90000B,2011-Q1,M2_gbm_poisson,16.332600,3.000000,3,True,2011-01;2011-02;2011-03,
90000D,2011-Q1,B2_ma3,8.333400,3.000000,3,True,2011-01;2011-02;2011-03,
90000D,2011-Q1,M2_gbm_poisson,22.643400,3.000000,3,True,2011-01;2011-02;2011-03,
90001A,2011-Q1,B2_ma3,0.333300,1.000000,2,False,2011-01;2011-03,
90001A,2011-Q1,M2_gbm_poisson,7.047300,1.000000,2,False,2011-01;2011-03,
90001B,2011-Q1,B2_ma3,0.666600,0.000000,3,True,2011-01;2011-02;2011-03,
90001B,2011-Q1,M2_gbm_poisson,9.653600,0.000000,3,True,2011-01;2011-02;2011-03,
90001C,2011-Q1,B2_ma3,3.000000,1.000000,3,True,2011-01;2011-02;2011-03,
90001C,2011-Q1,M2_gbm_poisson,12.760800,1.000000,3,True,2011-01;2011-02;2011-03,
90001D,2011-Q1,B2_ma3,1.666700,1.000000,3,True,2011-01;2011-02;2011-03,
90001D,2011-Q1,M2_gbm_poisson,13.033800,1.000000,3,True,2011-01;2011-02;2011-03,
90002A,2011-Q1,B2_ma3,3.666600,0.000000,3,True,2011-01;2011-02;2011-03,
90002A,2011-Q1,M2_gbm_poisson,14.312500,0.000000,3,True,2011-01;2011-02;2011-03,
90002B,2011-Q1,B2_ma3,0.333300,0.000000,3,True,2011-01;2011-02;2011-03,
90002B,2011-Q1,M2_gbm_poisson,8.092000,0.000000,3,True,2011-01;2011-02;2011-03,
90002C,2011-Q1,B2_ma3,0.000000,0.000000,2,False,2011-01;2011-02,
90002C,2011-Q1,M2_gbm_poisson,4.583600,0.000000,2,False,2011-01;2011-02,
90002D,2011-Q1,B2_ma3,30.333400,5.000000,3,True,2011-01;2011-02;2011-03,
90002D,2011-Q1,M2_gbm_poisson,44.896100,5.000000,3,True,2011-01;2011-02;2011-03,
90002E,2011-Q1,B2_ma3,0.000000,0.000000,2,False,2011-01;2011-02,
90002E,2011-Q1,M2_gbm_poisson,4.583600,0.000000,2,False,2011-01;2011-02,
90003B,2011-Q1,B2_ma3,5.333300,3.000000,3,True,2011-01;2011-02;2011-03,
90003B,2011-Q1,M2_gbm_poisson,17.405900,3.000000,3,True,2011-01;2011-02;2011-03,
90003C,2011-Q1,B2_ma3,5.000000,4.000000,3,True,2011-01;2011-02;2011-03,
90003C,2011-Q1,M2_gbm_poisson,14.752400,4.000000,3,True,2011-01;2011-02;2011-03,
90003D,2011-Q1,B2_ma3,8.000000,4.000000,3,True,2011-01;2011-02;2011-03,
90003D,2011-Q1,M2_gbm_poisson,23.251600,4.000000,3,True,2011-01;2011-02;2011-03,
90003E,2011-Q1,B2_ma3,3.666700,2.000000,3,True,2011-01;2011-02;2011-03,
